record_date,bid_to_cover_ratio_bills,bid_to_cover_ratio_long,bid_to_cover_ratio_medium,bid_to_cover_ratio_short,offering_amt_bills,offering_amt_long,offering_amt_medium,offering_amt_short,total_accepted_bills,total_accepted_long,total_accepted_medium,total_accepted_short,total_tendered_bills,total_tendered_long,total_tendered_medium,total_tendered_short,comp_accepted_bills,comp_accepted_long,comp_accepted_medium,comp_accepted_short,comp_tendered_bills,comp_tendered_long,comp_tendered_medium,comp_tendered_short,primary_dealer_accepted_bills,primary_dealer_accepted_long,primary_dealer_accepted_medium,primary_dealer_accepted_short,primary_dealer_tendered_bills,primary_dealer_tendered_long,primary_dealer_tendered_medium,primary_dealer_tendered_short,indirect_bidder_accepted_bills,indirect_bidder_accepted_long,indirect_bidder_accepted_medium,indirect_bidder_accepted_short,indirect_bidder_tendered_bills,indirect_bidder_tendered_long,indirect_bidder_tendered_medium,indirect_bidder_tendered_short,direct_bidder_accepted_bills,direct_bidder_accepted_long,direct_bidder_accepted_medium,direct_bidder_accepted_short,direct_bidder_tendered_bills,direct_bidder_tendered_long,direct_bidder_tendered_medium,direct_bidder_tendered_short
2020-01,3.0495,2.44,2.3833333333333333,2.94,36900000000.0,18000000000.0,37000000000.0,30000000000.0,37931830150.0,18908517233.333332,39917963033.333336,33097882800.0,113125446985.0,44915868766.666664,91054894033.33333,88342189800.0,35498599510.0,17979786800.0,36971090666.666664,29865268500.0,110692216345.0,43987138333.333336,88108021666.66667,85109575500.0,17969162325.0,4027421666.6666665,10717828000.0,10858215000.0,87355500000.0,27252666666.666668,57540666666.666664,55601500000.0,15925558510.0,11177895900.0,20397491000.0,14710370000.0,20570966345.0,13500071666.666666,24334855000.0,24842075500.0,1603878675.0,2774469233.3333335,5855771666.666667,4296683500.0,2765750000.0,3234400000.0,6232500000.0,4666000000.0
2020-02,2.9721052631578946,2.47,2.56,2.49,42473684210.52631,18000000000.0,38000000000.0,18000000000.0,43735668621.052635,24819197366.666668,54899762100.0,18000022500.0,126346288226.3158,51817597966.666664,114104988100.0,44793674500.0,41302728042.10526,17989849066.666668,37847024000.0,17989598000.0,123913347647.36842,44988249666.666664,97052250000.0,44783250000.0,21758407105.263157,3752924666.6666665,14378350000.0,12615294000.0,95238947368.42105,26748666666.666668,62249500000.0,38778000000.0,17966627200.0,11373691066.666666,16623674000.0,5139250000.0,24450189752.63158,14518683000.0,26652750000.0,5754250000.0,1577693736.8421052,2863233333.3333335,6845000000.0,235054000.0,4224210526.3157897,3720900000.0,8150000000.0,251000000.0
2020-03,2.9266666666666667,2.3466666666666662,2.488,2.5733333333333337,43333333333.333336,17333333333.333332,36800000000.0,32666666666.666668,45048572480.95238,17883943833.333332,40976854500.0,36474480833.333336,130310065914.28572,41299494633.333336,95366805840.0,85486563333.33333,42196835714.28571,17325340866.666668,36779545660.0,32519519166.666668,127458329147.61905,40740891666.666664,91169497000.0,81531601666.66667,20726966309.52381,4317823333.333333,11946244860.0,12875993333.333334,95780238095.2381,23737666666.666668,58092680000.0,52379000000.0,18572767119.04762,11118686200.0,21295187880.0,17183525833.333332,26137995814.285713,14576891666.666666,28024217000.0,25784268333.333332,2897102285.714286,1888831333.3333333,3538112920.0,2460000000.0,5540095238.095238,2426333333.3333335,5052600000.0,3368333333.3333335
2020-04,3.0068181818181823,2.39,2.5775,3.06,49204545454.545456,21000000000.0,33750000000.0,32000000000.0,50831409131.818184,21069132050.0,35845500275.0,34779102950.0,147347689304.54544,50483670050.0,88349187200.0,101107526950.0,48725303906.818184,20997394850.0,33693600575.0,31883713500.0,145241584079.54544,50411932850.0,86197287500.0,98212137500.0,21806441795.454544,5369714500.0,8584801375.0,8975000000.0,106958840909.09091,30264750000.0,50661500000.0,59087000000.0,25351598668.18182,13043180350.0,21330871700.0,17313713500.0,34482970443.181816,16680182850.0,28557337500.0,30905137500.0,1567263443.1818182,2584500000.0,3777927500.0,5595000000.0,3799772727.2727275,3467000000.0,6978450000.0,8220000000.0
2020-05,2.9926470588235294,2.46,2.54,3.12,53323529411.76471,22000000000.0,42000000000.0,20000000000.0,55541324511.76471,31519296533.333332,64211663800.0,20000035500.0,159561964697.05884,64629873266.666664,129083753800.0,62314675500.0,52774662276.47059,21982600266.666668,41967910000.0,19993360000.0,156795302461.7647,55093177000.0,106840000000.0,62308000000.0,24140024511.764706,4956737166.666667,13678570000.0,9226460000.0,116901911764.70589,31909500000.0,68990000000.0,44715000000.0,26911542235.294117,14346129766.666666,22810340000.0,6736900000.0,35681773050.0,18487943666.666668,30626000000.0,13313000000.0,1723095529.4117646,2679733333.3333335,5479000000.0,4030000000.0,4211617647.0588236,4695733333.333333,7224000000.0,4280000000.0
2020-06,3.0078947368421054,2.4299999999999997,2.5383333333333336,2.766666666666667,50210526315.789474,21250000000.0,38333333333.333336,36666666666.666664,52092064660.52631,22526819450.0,42237829666.666664,40303675233.333336,150185522607.89474,52462913200.0,99982612650.0,101708339400.0,49723033700.0,21247543125.0,38316597850.0,36526074166.666664,147816491647.3684,51183636875.0,96061380833.33333,97930738333.33333,24102945750.0,5608872800.0,9847459000.0,13422399166.666666,112643868421.05263,30499250000.0,58115666666.666664,62815666666.666664,23475136173.68421,12722320325.0,23137901750.0,17077301666.666666,30260123226.31579,15913036875.0,29411830833.333332,26077738333.333332,2144951776.3157895,2916350000.0,5331237100.0,6026373333.333333,4912500000.0,4771350000.0,8533883333.333333,9037333333.333334
2020-07,3.178157894736842,2.4475000000000002,3.38,2.815,37736842105.26316,19750000000.0,34756250000.0,36000000000.0,40273911692.10526,21683481975.0,38407255075.0,40091097400.0,119940449015.78947,50996651675.0,87062893150.0,99750301400.0,37217788010.52631,19736471300.0,34719431925.0,35908198750.0,116884325334.21053,49049641000.0,83375070000.0,95567402750.0,20184752710.526318,3778067300.0,9464564375.0,13388796000.0,91361026315.78947,28459750000.0,51777187500.0,63736000000.0,15534874497.368422,13385904000.0,20376642550.0,18825902750.0,21798614807.894737,16055016000.0,23710657500.0,22342902750.0,1498160802.631579,2572500000.0,4878225000.0,3693500000.0,3724684210.5263157,4534875000.0,7887225000.0,9488500000.0
2020-08,3.1524242424242424,2.265,2.54,2.815,35575757575.757576,24000000000.0,48666666666.666664,36000000000.0,37829272230.30303,34211045850.0,61020728600.0,38172000950.0,112064295539.39394,65024762450.0,136231563666.66667,103092026450.0,35037886118.181816,23992796400.0,48611949933.333336,35942752000.0,109272909427.27272,54806513000.0,123822785000.0,100862777500.0,18987257772.727272,5744843150.0,10328361333.333334,12206405750.0,85676545454.54546,32554500000.0,73470333333.33333,65816000000.0,14549050133.333334,15245331375.0,31052756733.333332,20177846250.0,20047576093.939392,17044763000.0,38799685000.0,27455777500.0,1501578212.121212,3002621875.0,7230831866.666667,3558500000.0,3548787878.787879,5207250000.0,11552766666.666666,7591000000.0
2020-09,3.375135135135135,2.4125,2.4066666666666667,2.65,34972972972.97298,23000000000.0,51000000000.0,37000000000.0,36858873948.64865,24759821550.0,56385648666.666664,40559570000.0,117689252254.05405,56258193575.0,128393998200.0,98205501000.0,34515628732.432434,22989264225.0,50948805466.666664,36942086500.0,115346007037.83784,54487636250.0,122957155000.0,94588017500.0,18048086810.81081,5407499250.0,13101408333.333334,16847966500.0,88412054054.05405,32226000000.0,73540666666.66667,65307500000.0,14387585867.567568,14089264975.0,29845911000.0,15417120000.0,22086385416.216217,16439886250.0,36904055000.0,20631017500.0,2079956054.054054,3492500000.0,8001486133.333333,4677000000.0,4847567567.567568,5821750000.0,12512433333.333334,8649500000.0
2020-10,3.325675675675676,2.38,2.55,2.65,36189189189.189186,29000000000.0,34500000000.0,37000000000.0,38577568194.5946,29811241150.0,35227365600.0,40559570000.0,120558911145.94595,70428059650.0,86669916100.0,98205501000.0,35606112272.97298,28992716900.0,34464706500.0,36942086500.0,117587455224.32433,69609535400.0,85907257000.0,94588017500.0,17798722216.216217,6657560500.0,9659835000.0,16847966500.0,89242378378.37837,41785000000.0,51138500000.0,65307500000.0,15702954489.18919,18130456400.0,19782871500.0,15417120000.0,21454806575.675674,20587835400.0,27186757000.0,20631017500.0,2104435567.5675676,4204700000.0,5022000000.0,4677000000.0,6890270270.27027,7236700000.0,7582000000.0,8649500000.0
2020-11,3.3496969696969696,2.404,2.354,2.81,35575757575.757576,25800000000.0,55000000000.0,40000000000.0,38014530048.48485,31078060680.0,63388332300.0,44064230525.0,119321755396.9697,66149852440.0,137930928200.0,112870938725.0,35052465124.242424,25789686240.0,54963983100.0,39918822050.0,116359690472.72728,60861478000.0,129506579000.0,108725530250.0,19336021060.60606,6339501500.0,15840053800.0,15207686300.0,89328393939.39394,36394600000.0,80943200000.0,71756250000.0,13488848609.09091,15573063640.0,31211814800.0,20074635750.0,20203569260.60606,18343618000.0,36028959000.0,28220280250.0,2227595454.5454545,3877121100.0,7912114500.0,4636500000.0,6827727272.727273,6123260000.0,12534420000.0,8749000000.0
2020-12,3.49953488372093,2.4,2.46,2.64,34721511627.906975,28666666666.666668,47250000000.0,41000000000.0,37002979832.558136,30764114500.0,52905172650.0,45412259650.0,118963044420.93024,70602713500.0,117649910225.0,109495706400.0,34228227955.813953,28663646000.0,47226336550.0,40929908250.0,116188292544.18605,68502245000.0,111971074125.0,105013355000.0,16160593718.60465,6382791666.666667,12914890750.0,15518423250.0,87374332558.13954,39783333333.333336,65796000000.0,67742500000.0,15996435690.697674,17661176200.0,26613263025.0,20104402500.0,21715355334.88372,21442745000.0,34528699125.0,28293355000.0,2071198546.511628,4619678133.333333,7698182775.0,5307082500.0,7098604651.16279,7276166666.666667,11646375000.0,8977500000.0
2021-01,3.4787878787878785,2.5400000000000005,2.52,2.64,35575757575.757576,25666666666.666668,58000000000.0,41000000000.0,38124035669.69697,27744219266.666668,63830661800.0,45412259650.0,123986256415.15152,66505958066.666664,152016891800.0,109495706400.0,35024104187.878784,25647413633.333332,57876000000.0,40929908250.0,120886324933.33333,64409152433.333336,146062230000.0,105013355000.0,18051630590.909092,4544311500.0,19230710000.0,15518423250.0,91157727272.72728,35788333333.333336,95311000000.0,67742500000.0,14251885415.151516,16502896300.0,30211230000.0,20104402500.0,21492385539.39394,21865752433.333332,37405230000.0,28293355000.0,2720588181.818182,4600205833.333333,8434060000.0,5307082500.0,8236212121.212121,6755066666.666667,13346000000.0,8977500000.0
2021-02,3.473,2.285,2.3433333333333333,2.7899999999999996,36300000000.0,25250000000.0,60333333333.333336,38000000000.0,38943939036.666664,32228214500.0,72888601466.66667,41964810033.333336,125622443116.66667,64797271150.0,154049495800.0,108651171200.0,35681557760.0,25235135100.0,60274235666.666664,37917052166.666664,122360061840.0,57804191750.0,141435130000.0,104603413333.33333,18345081550.0,5526047800.0,15227275833.333334,13293379333.333334,91940166666.66667,33957750000.0,83354666666.66667,69427000000.0,13888212293.333334,15401791050.0,35711851500.0,21313339500.0,21067895173.333332,17295366750.0,43668596666.666664,27490080000.0,3448263916.6666665,4307296250.0,9335108333.333334,3310333333.3333335,9352000000.0,6551075000.0,14411866666.666666,7686333333.333333
2021-03,3.3407142857142857,2.348,2.3120000000000003,2.7433333333333336,39857142857.14286,25200000000.0,60800000000.0,48666666666.666664,42292058857.14286,28467129780.0,71265607480.0,56590796500.0,133992974635.71428,62306449300.0,150783811580.0,135722550966.66667,39137274632.14286,25187099880.0,60743705100.0,48487767200.0,130838190410.71428,59026419400.0,140261909200.0,127619521666.66667,17595093982.142857,5736322400.0,18501154000.0,15206320000.0,95650321428.57143,33865000000.0,86433600000.0,76031666666.66667,19106602257.142857,15052612880.0,31377191100.0,27221403600.0,26280904696.42857,18519279400.0,38166349200.0,40179521666.666664,2435578392.857143,4398164600.0,10865360000.0,6060043600.0,8906964285.714285,6642140000.0,15661960000.0,11408333333.333334
2021-04,3.3389285714285712,2.4166666666666665,2.36,2.625,44607142857.14286,28666666666.666668,49750000000.0,44000000000.0,47955775871.42857,33367145566.666668,58707812275.0,52402832900.0,150314837064.2857,73610471366.66667,124944526675.0,119272285400.0,43947126942.85714,28658385533.333332,49620634100.0,43840562500.0,146306188135.7143,68901711333.33333,115857348500.0,110710015000.0,20124618589.285713,6115900333.333333,12566215000.0,16464202500.0,105394571428.57143,39726666666.666664,68884000000.0,70827000000.0,20929445317.857143,17119495200.0,28120105600.0,21351860000.0,31170545278.57143,20572378000.0,34648298500.0,29908515000.0,2893063035.714286,5422990000.0,8934313500.0,6024500000.0,9741071428.571428,8602666666.666666,12325050000.0,9974500000.0
2021-05,3.4044,2.39,2.42,3.03,43920000000.0,27000000000.0,58000000000.0,26000000000.0,47128504960.0,39024787600.0,88769313900.0,26000143500.0,150451888288.0,76355233033.33333,171236079900.0,78697906000.0,43310268500.0,26977814566.666668,57851534000.0,25974237500.0,146633651828.0,64308260000.0,140318300000.0,78672000000.0,21419342880.0,5138031233.333333,18665234000.0,10260750000.0,106836760000.0,36372333333.333336,84179000000.0,54715000000.0,18923721820.0,17010016666.666666,28708300000.0,15384437500.0,29773491828.0,20474493333.333332,40613300000.0,20257000000.0,2967203800.0,4829766666.666667,10478000000.0,329050000.0,10023400000.0,7461433333.333333,15526000000.0,3700000000.0
2021-06,3.367142857142857,2.3775,2.46,2.8366666666666664,43321428571.42857,28250000000.0,53333333333.333336,48666666666.666664,45949830800.0,31895907225.0,61717640166.666664,55584670566.666664,147771629057.14285,71385788075.0,137936001666.66666,140467472700.0,42769914732.14286,28244431650.0,53285771233.333336,48558003533.333336,144591712989.2857,67734312500.0,129504132733.33333,133440805666.66667,19469449267.857143,5226247250.0,11332539166.666666,13887071666.666666,102130928571.42857,38832250000.0,72401000000.0,76939000000.0,20277112071.42857,17571439275.0,32288067233.333332,27225081866.666668,32256498703.57143,20951662500.0,42634449400.0,43746805666.666664,3023353392.857143,5446745125.0,9665164833.333334,7445850000.0,10204285714.285715,7950400000.0,14468683333.333334,12755000000.0
2021-07,3.6935714285714285,2.36,2.41,2.8366666666666664,42178571428.57143,26000000000.0,58000000000.0,48666666666.666664,45688060807.14286,29402248466.666668,67548183300.0,55584670566.666664,156795905657.14285,64500229600.0,149392402300.0,140467472700.0,41824443732.14286,25986455333.333332,57962031000.0,48558003533.333336,152932288582.14285,61084436466.666664,139806250000.0,133440805666.66667,18998587446.42857,4955400266.666667,16549666000.0,13887071666.666666,103816321428.57143,35712000000.0,78943000000.0,76939000000.0,19269302732.142857,16659677233.333334,30816365000.0,27225081866.666668,38704895725.0,19066536466.666668,45572250000.0,43746805666.666664,3556553553.571429,4371377833.333333,10596000000.0,7445850000.0,10411071428.571428,6305900000.0,15291000000.0,12755000000.0
2021-08,3.4858620689655173,2.3939999999999997,2.364,2.8325,37655172413.793106,25400000000.0,60800000000.0,43500000000.0,40651270482.75862,32806707000.0,71421837680.0,47491665050.0,130394951482.75862,69112467800.0,154173265320.0,122672775300.0,37297884858.62069,25394720400.0,60764284760.0,43390412250.0,127041565858.6207,61700481200.0,143515712400.0,118571522500.0,16728955431.034483,4014312660.0,13628309080.0,10430223750.0,89229862068.96552,34007200000.0,84918000000.0,71216500000.0,18100724255.172413,17055616200.0,35950166680.0,26453188500.0,28718945168.96552,20600961200.0,42398772400.0,37083022500.0,2468205172.413793,4324791540.0,11185809000.0,6507000000.0,9092758620.689655,7092320000.0,16198940000.0,10272000000.0
2021-09,3.7356,2.4975,2.3533333333333335,2.5599999999999996,35760000000.0,25000000000.0,60333333333.333336,43000000000.0,39018573024.0,27794620875.0,67329825933.333336,46613033050.0,134112137888.0,65432144300.0,148788268933.33334,108977429050.0,35283856576.0,24993805325.0,60296358000.0,42944416500.0,130377421440.0,62631328750.0,141754801000.0,105308812500.0,15636097760.0,3412234250.0,13807137000.0,15432722500.0,85527200000.0,34340000000.0,84220666666.66667,69077500000.0,17315403536.0,17282017625.0,34397587666.666664,21015194000.0,35421821440.0,21225103750.0,41968501000.0,26484812500.0,2332355280.0,4299553450.0,12091633333.333334,6496500000.0,9428400000.0,7066225000.0,15565633333.333334,9746500000.0
2021-10,3.467037037037037,2.4699999999999998,2.4050000000000002,2.5599999999999996,37851851851.85185,31000000000.0,38500000000.0,43000000000.0,40791709818.51852,33332506900.0,40682072350.0,46613033050.0,130148662351.85185,79666965200.0,93781999750.0,108977429050.0,37429200611.111115,30989549350.0,38347222900.0,42944416500.0,126786153144.44444,77324007650.0,91447150300.0,105308812500.0,16908985481.481482,3602000000.0,11235002500.0,15432722500.0,85884518518.51852,43908000000.0,54947000000.0,69077500000.0,17637703703.703705,21958049350.0,20198997850.0,21015194000.0,30636634625.925926,24625007650.0,26302650300.0,26484812500.0,2882511425.9259257,5429500000.0,6913222550.0,6496500000.0,10265000000.0,8791000000.0,10197500000.0,9746500000.0
2021-11,3.489642857142857,2.314,2.378,2.71,38535714285.71429,25000000000.0,59400000000.0,42500000000.0,41751569046.42857,33502179780.0,70324918120.0,45931860250.0,130127028014.28572,66257386240.0,152151395160.0,115656735200.0,38045710103.57143,24990425340.0,59299641760.0,42394601300.0,126421169071.42857,57745631800.0,141126118800.0,112119476250.0,16013509750.0,4609238600.0,12163972800.0,11957692500.0,88044500000.0,33375000000.0,82000200000.0,69435000000.0,18382270085.714287,16513150420.0,35927117840.0,24482658800.0,28362561928.57143,18041311800.0,42319138800.0,32557726250.0,3649930267.857143,3868036320.0,11208551120.0,5954250000.0,10014107142.857143,6329320000.0,16806780000.0,10126750000.0
2021-12,3.1739285714285717,2.54,2.3675,3.29,41750000000.0,19506250000.0,46000000000.0,40000000000.0,44658044496.42857,22323672025.0,52406171975.0,45434711050.0,128976104321.42857,49906162000.0,114790253550.0,125233502200.0,40997400567.85714,19500893775.0,45926104325.0,39855541350.0,125315460392.85715,47083383750.0,108310185900.0,119654332500.0,18797984946.42857,3064485025.0,10433914625.0,10745443500.0,92493607142.85715,26202737500.0,62554500000.0,66707000000.0,19917585532.142857,12777435000.0,27678585200.0,23646567850.0,24669888964.285713,14606896250.0,33577060900.0,43164832500.0,2281830089.285714,3658973750.0,7813604500.0,5463530000.0,8151964285.714286,6273750000.0,12178625000.0,9782500000.0
2022-01,3.029047619047619,2.41,2.4433333333333334,3.075,47523809523.809525,23500000000.0,53333333333.333336,40000000000.0,51549319942.85714,27171682350.0,61495163666.666664,45978654450.0,147170412928.57144,60800965625.0,138442729766.66666,125285129150.0,46817829133.333336,23484933100.0,53273056566.666664,39808736500.0,142438922119.0476,57114216375.0,130220622666.66667,119115211200.0,21700158238.095238,3916236000.0,9221454166.666666,9780444000.0,103373095238.09525,33097000000.0,72987666666.66667,69029000000.0,21093709085.714287,15543890600.0,34313850166.666668,27509542500.0,28964398309.52381,17665616375.0,41440089333.333336,40598711200.0,4023961809.5238094,4024806500.0,9737752233.333334,2518750000.0,10101428571.428572,6351600000.0,15792866666.666666,9487500000.0
2022-02,3.0538095238095235,2.3975,2.4333333333333336,2.93,47523809523.809525,22000000000.0,51000000000.0,37000000000.0,51386170104.7619,32273647300.0,66964563633.333336,41454321550.0,148845145185.7143,64777801100.0,140247393766.66666,108422366550.0,46929503990.47619,21988516200.0,50904963200.0,36830819000.0,144388479071.42856,54492670000.0,124187793333.33333,103798864000.0,20248970476.190475,2730091250.0,7851996633.333333,7032262500.0,104862619047.61905,30477750000.0,70110666666.66667,61768000000.0,22428958871.42857,15633762450.0,33982127233.333332,24947556500.0,28968717166.666668,17993695000.0,40212060000.0,33111864000.0,4251574642.857143,3624662500.0,9070839333.333334,4851000000.0,10557142857.142857,6021225000.0,13865066666.666666,8919000000.0
2022-03,3.168461538461538,2.52,2.453333333333333,3.105,43538461538.46154,21000000000.0,48666666666.666664,36000000000.0,46920172926.92308,24664507350.0,57436363400.0,40654379750.0,138932056580.76923,56355984400.0,128199439100.0,107430344750.0,42977038619.23077,20988351700.0,48573897633.333336,35563825000.0,134988922273.07692,52679828750.0,119336973333.33333,102339790000.0,17488560711.53846,2524475000.0,9244721666.666666,7383510000.0,95271576923.07692,29019750000.0,67838333333.333336,57774000000.0,22959919830.76923,14317445775.0,28542260733.333332,21897315000.0,30677922273.076923,16967403750.0,35423773333.333336,34897790000.0,2528558076.923077,4146430925.0,10786915233.333334,6283000000.0,9039423076.923077,6692675000.0,16074866666.666666,9668000000.0
2022-04,3.1561904761904764,2.365,2.605,3.105,39285714285.71429,27000000000.0,33000000000.0,36000000000.0,43288202285.71429,33440749000.0,38486663750.0,40654379750.0,125946787171.42857,70803110200.0,89922049900.0,107430344750.0,38582124342.85714,26992761300.0,32713063400.0,35563825000.0,121240709228.57143,64355122500.0,84148449550.0,102339790000.0,17924941095.238094,4757205500.0,7251697500.0,7383510000.0,88427571428.57143,39123500000.0,47080000000.0,57774000000.0,18583870271.42857,17453105800.0,21061310350.0,21897315000.0,26199090180.95238,19174172500.0,29055949550.0,34897790000.0,2073312976.1904762,4782450000.0,4400055550.0,6283000000.0,6614047619.047619,6057450000.0,8012500000.0,9668000000.0
2022-05,3.13875,2.482,2.508,2.77,35708333333.333336,21000000000.0,45600000000.0,35250000000.0,39413833541.666664,30493895100.0,57183517620.0,39512379400.0,115200062337.5,61604838200.0,125824114860.0,100483800675.0,34729903766.666664,20976763900.0,45442137760.0,34792559975.0,110516132562.5,52087707000.0,114082735000.0,95763981250.0,15759741312.5,2650661600.0,6902289400.0,7452647750.0,81356708333.33333,29806600000.0,66811400000.0,55508250000.0,17703745995.833332,14920104340.0,30048507160.0,20766245075.0,24104215895.833332,17629087000.0,35801055000.0,30505481250.0,1266416458.3333333,3405997960.0,8491341200.0,6573667150.0,5055208333.333333,4652020000.0,11470280000.0,9750250000.0
2022-06,2.962608695652174,2.4533333333333336,2.455,3.0,36913043478.26087,22000000000.0,37250000000.0,34000000000.0,40568366543.478264,23375864633.333332,39903067575.0,35758178250.0,112141427652.17392,54914274633.333336,93012762125.0,97833127000.0,36060303360.86957,21988044000.0,37087319450.0,33522769250.0,107633364469.56522,53526454000.0,90197014000.0,95597718000.0,16238280434.782608,3340698333.3333335,7584977500.0,8084661250.0,81340608695.65218,32332000000.0,54302250000.0,53702000000.0,18755870273.913044,14506195666.666666,22165553750.0,18979958000.0,22279060121.739132,16655054000.0,27055889000.0,33665068000.0,1066152652.173913,4141150000.0,7336788200.0,6458150000.0,4013695652.173913,4539400000.0,8838875000.0,8230650000.0
2022-07,2.9033333333333333,2.32,2.43,5.32,40285714285.71429,23000000000.0,43000000000.0,25000000.0,44256565452.38095,25209269700.0,48480681900.0,25000000.0,119060731847.61905,55785591833.333336,109875234500.0,133000000.0,39193114942.85714,22966706200.0,42740347400.0,25000000.0,113997281338.09525,53543028333.333336,104134900000.0,133000000.0,19007076047.61905,3831865500.0,8668240000.0,25000000.0,86047571428.57143,32456000000.0,62227000000.0,133000000.0,18669111752.38095,15161357366.666666,25800900000.0,0.0,24522090861.904762,16960628333.333334,33315900000.0,0.0,1516927142.857143,3973483333.3333335,8271207400.0,0.0,3427619047.6190476,4126400000.0,8592000000.0,0.0
2022-08,2.8112,2.496,2.502,2.6925,46120000000.0,18600000000.0,41600000000.0,33750000000.0,49574271652.0,26525638880.0,50505634240.0,36678779300.0,130532765864.0,54005578520.0,112685043220.0,92304568450.0,44931886596.0,18582725200.0,41500665020.0,33307494250.0,125890380808.0,46062664840.0,103680074000.0,88933283400.0,20096574900.0,1988688680.0,6475520600.0,8532471250.0,94365200000.0,26618800000.0,60248800000.0,54083500000.0,23187221892.0,13593556520.0,27841348420.0,20584377400.0,27889252808.0,16090584840.0,34939474000.0,28837533400.0,1648089804.0,3000480000.0,7183796000.0,4190645600.0,3635928000.0,3353280000.0,8491800000.0,6012250000.0
2022-09,2.941304347826087,2.495,2.4433333333333334,2.675,44086956521.73913,19250000000.0,40333333333.333336,32500000000.0,46945398295.652176,19250035750.0,40333374833.333336,32500076400.0,130702096104.34782,47319876400.0,98219964166.66667,85241734650.0,42710173552.17391,19229764350.0,40181392333.333336,31551240250.0,126466871360.86957,47299605000.0,98067981666.66667,84292898500.0,18746595282.608696,2608796225.0,7919861666.666667,8314745750.0,92552652173.91304,27229250000.0,58068333333.333336,52716500000.0,22568281313.04348,13127993125.0,23604730666.666668,17939494500.0,30094219186.95652,16354205000.0,30255181666.666668,26016898500.0,1395296956.5217392,3492975000.0,8656800000.0,5297000000.0,3820000000.0,3716150000.0,9744466666.666666,5559500000.0
2022-10,2.666190476190476,2.41,2.465,2.62,46761904761.90476,20666666666.666668,34750000000.0,33000000000.0,50034880623.809525,20666680600.0,34750010775.0,33000058900.0,125928693238.09525,49290948766.666664,86103894700.0,86127174650.0,45140969571.42857,20647109500.0,34494905075.0,32242424250.0,121034782185.71428,49271377666.666664,85848789000.0,85369540000.0,20195954214.285713,3488670833.3333335,6066577000.0,8012526750.0,92277952380.95238,29708000000.0,51224250000.0,53888000000.0,23220511309.52381,12740757666.666666,21965864000.0,18932597500.0,26151115519.04762,15104977666.666666,27686614000.0,25684240000.0,1724504047.6190476,4417681000.0,6462464075.0,5297300000.0,2605714285.714286,4458400000.0,6937925000.0,5797300000.0
2022-11,2.7724,2.385,2.43,2.545,49160000000.0,21500000000.0,39333333333.333336,32000000000.0,52448648212.0,27224860450.0,46835626266.666664,34283113600.0,137585483388.0,56330050375.0,103183218066.66667,84704112350.0,47550982100.0,21425955825.0,39075773200.0,31428778750.0,132687817276.0,50531145750.0,95423365000.0,81849777500.0,19081931880.0,3336480375.0,7370654666.666667,9890482500.0,96490600000.0,29335250000.0,55249000000.0,52681500000.0,26913969020.0,14269025450.0,24841790200.0,16443533750.0,33375656476.0,17072620750.0,31928398333.333332,23538277500.0,1555081200.0,3820450000.0,6863328333.333333,5094762500.0,2821560800.0,4123275000.0,8245966666.666667,5630000000.0
2022-12,2.8245833333333334,2.2800000000000002,2.53,3.4,43958333333.333336,25000000000.0,29500000000.0,22000000000.0,46833604925.0,25000012900.0,29500024050.0,22000190300.0,126101613525.0,57233538300.0,74871700300.0,74867290300.0,42253365670.833336,24965219600.0,29187768750.0,21966939000.0,121521374270.83333,57198745000.0,74559445000.0,74834039000.0,16898650925.0,4870097000.0,4296623750.0,8440000000.0,89721375000.0,35643000000.0,41260000000.0,44351000000.0,24188697037.5,15031422600.0,19174645000.0,13326939000.0,29704582604.166668,16467045000.0,27520445000.0,29248039000.0,1166017708.3333333,5063700000.0,5716500000.0,200000000.0,2095416666.6666667,5088700000.0,5779000000.0,1235000000.0
2023-01,2.6811538461538458,2.656,2.616,2.8166666666666664,50307692307.69231,18200000000.0,39200000000.0,36000000000.0,52747347853.84615,18200043880.0,39200012020.0,36000052366.666664,136109365584.61539,47710832700.0,102523295840.0,101619205366.66667,48487425707.69231,18157544180.0,39090882180.0,35493472000.0,131849443438.46153,47668333000.0,102414166000.0,101112625000.0,21158170000.0,1947909400.0,5111343800.0,7458613333.333333,98621346153.84616,25833800000.0,57522600000.0,58924333333.333336,25535734746.153847,13204438780.0,27709137400.0,22877303333.333332,30373789592.307693,18134813000.0,36825886000.0,35436625000.0,1793520961.5384614,3005196000.0,6270400980.0,5157555333.333333,2854307692.3076925,3699720000.0,8065680000.0,6751666666.666667
2023-02,2.727826086956522,2.4575,2.4333333333333336,2.95,51739130434.78261,20000000000.0,39333333333.333336,32000000000.0,54634434869.565216,26834353950.0,50451212800.0,36771380050.0,141214129195.65216,56756304100.0,106852585966.66667,95859340550.0,50017164452.17391,19950129850.0,39175737166.666664,31648064050.0,136596858778.26086,49872080000.0,95577110333.33333,90736024550.0,20851227891.304348,1771614000.0,5804063333.333333,6476568500.0,100255869565.21739,28184750000.0,56800000000.0,52377500000.0,27809647430.434784,14871420600.0,25441606666.666668,20421106550.0,34229858778.260868,17885980000.0,30573677000.0,33426024550.0,1356289130.4347825,3307095250.0,7930067166.666667,4750389000.0,2111130434.7826087,3801350000.0,8203433333.333333,4932500000.0
